,dateTime,WattageS,rotaryVelocityS_Commanded
341,2020-03-10 19:50:06.719,1183.657685527578,4584.0
342,2020-03-10 19:50:06.919,1321.225648978725,4584.0
343,2020-03-10 19:50:07.120,1200.8536809589714,4584.0
344,2020-03-10 19:50:07.321,1281.1016596388072,4584.0
345,2020-03-10 19:50:07.521,1180.7916862890124,4584.0
346,2020-03-10 19:50:07.722,1292.5656565930694,4584.0
347,2020-03-10 19:50:07.923,1114.8737038020045,4584.0
348,2020-03-10 19:50:08.123,1123.4717015177011,4584.0
349,2020-03-10 19:50:08.323,1281.1016596388072,4584.0
350,2020-03-10 19:50:08.524,1189.3896840047091,4584.0
351,2020-03-10 19:50:08.725,1132.0696992333978,4584.0
352,2020-03-10 19:50:08.926,1252.4416672531515,4584.0
353,2020-03-10 19:50:09.127,1077.6157137006521,4584.0
354,2020-03-10 19:50:09.327,1140.6676969490945,4584.0
355,2020-03-10 19:50:09.528,1332.6896459329873,4584.0
356,2020-03-10 19:50:09.729,1100.5437076091766,4584.0
357,2020-03-10 19:50:09.930,1074.7497144620866,4584.0
358,2020-03-10 19:50:10.130,1283.9676588773727,4584.0
359,2020-03-10 19:50:10.330,1183.657685527578,4584.0
360,2020-03-10 19:50:10.531,1278.2356604002416,4584.0
361,2020-03-10 19:50:10.732,1252.4416672531515,4584.0
362,2020-03-10 19:50:10.932,1261.0396649688482,4584.0
363,2020-03-10 19:50:11.133,1120.6057022791356,4584.0
364,2020-03-10 19:50:11.332,1232.3796725831926,4584.0
365,2020-03-10 19:50:11.533,1160.7296916190535,4584.0
366,2020-03-10 19:50:11.734,1011.6977312136441,4584.0
367,2020-03-10 19:50:11.935,1123.4717015177011,4584.0
368,2020-03-10 19:50:12.136,1200.8536809589714,4584.0
369,2020-03-10 19:50:12.335,1229.513673344627,4584.0
370,2020-03-10 19:50:12.536,1263.9056642074138,4584.0
371,2020-03-10 19:50:12.736,1278.2356604002416,4584.0
372,2020-03-10 19:50:12.937,1126.3377007562667,4584.0
373,2020-03-10 19:50:13.138,1235.2456718217582,4584.0
374,2020-03-10 19:50:13.338,1272.5036619231105,4584.0
375,2020-03-10 19:50:13.539,1034.6257251221687,4584.0
376,2020-03-10 19:50:13.739,1117.73970304057,4584.0
377,2020-03-10 19:50:13.940,1186.5236847661436,4584.0
378,2020-03-10 19:50:14.140,1212.3176779132336,4584.0
379,2020-03-10 19:50:14.340,1261.0396649688482,4584.0
380,2020-03-10 19:50:14.541,1238.1116710603237,4584.0
381,2020-03-10 19:50:14.742,1209.451678674668,4584.0
382,2020-03-10 19:50:14.943,1209.451678674668,4584.0
383,2020-03-10 19:50:15.143,1295.431655831635,4584.0
384,2020-03-10 19:50:15.344,1060.4197182692587,4584.0
385,2020-03-10 19:50:15.544,1008.8317319750786,4584.0
